scenario,index1,index2,G,B
1,9,11,-0.3200939684554352,11.676471284091747
1,10,8,-0.31698626002382907,11.56310748521707
1,10,9,-0.3200939684554352,11.676471284091747
1,10,10,6.341601150009852,-67.92579999328625
1,10,12,-2.648753566047321,20.668962253090573
1,10,13,-3.0398558883134434,23.530736320648504
1,11,8,-0.31698626002382907,11.56310748521707
1,11,9,-0.3200939684554352,11.676471284091747
1,11,11,4.6090285162413265,-54.52167192981831
1,11,12,-2.648753566047321,20.668962253090573
1,11,22,-1.3072832545449176,10.184158257180568
1,12,10,-2.648753566047321,20.668962253090573
1,12,11,-2.648753566047321,20.668962253090573
1,12,12,6.756984928309468,-52.520532557765144
1,12,22,-1.459477796214825,11.373408051583995
1,13,10,-3.0398558883134434,23.530736320648504
1,13,13,6.290387350207464,-48.73502109418398
1,13,15,-3.2505314618940204,25.289134773535476
1,14,14,14.84281812320216,-115.81238034094446
1,14,15,-7.233748725873806,56.88356952618946
1,14,20,-5.1624745461324455,40.15257980325236
1,14,23,-2.446594851195911,18.95198101150265
1,15,13,-3.2505314618940204,25.289134773535476
1,15,14,-7.233748725873806,56.88356952618946
1,15,15,20.85395212992402,-162.6273695114789
1,15,16,-4.840839078773654,37.99325216370838
1,15,18,-5.52883286338254,42.572013048045555
1,16,15,-4.840839078773654,37.99325216370838
1,16,16,14.585681941339672,-115.55942820112503
1,16,17,-8.547008547008547,68.37606837606837
1,16,21,-1.197834315557472,9.343107661348283
1,17,16,-8.547008547008547,68.37606837606837
1,17,17,18.228686704555855,-144.29292270348512
1,17,20,-9.681678157547308,75.98650432741675
1,18,15,-5.52883286338254,42.572013048045555
1,18,18,11.927146719495752,-92.14548828374814
1,18,19,-6.398313856113211,49.681025235702585
1,19,18,-6.398313856113211,49.681025235702585
1,19,19,18.202698341779314,-140.6146198394125
1,19,22,-11.804384485666102,91.06239460370993
1,20,14,-5.1624745461324455,40.15257980325236
1,20,17,-9.681678157547308,75.98650432741675
1,20,20,16.706099015420932,-130.42072435320378
1,20,21,-1.8619463117411768,14.510340222534687
1,21,16,-1.197834315557472,9.343107661348283
1,21,20,-1.8619463117411768,14.510340222534687
1,21,21,3.0597806272986485,-23.67164788388297
1,22,11,-1.3072832545449176,10.184158257180568
1,22,12,-1.459477796214825,11.373408051583995
1,22,19,-11.804384485666102,91.06239460370993
1,22,22,14.571145536425844,-112.38206091247449
1,23,2,-0.31698626002382907,11.56310748521707
1,23,14,-2.446594851195911,18.95198101150265
1,23,23,2.7730906990204547,-30.80743172127623
2,0,0,17.011918767573544,-84.77385681789508
2,0,1,-13.001950292543883,69.51042656398461
2,0,2,-1.1473818259762203,4.438224205973951
2,0,4,-2.862586649053442,11.095806047936508
2,1,0,-13.001950292543883,69.51042656398461
2,1,1,16.180396687476936,-81.51491761319983
2,1,3,-1.9149113798863084,7.3969290192559525
2,1,5,-1.2635350150467444,4.881262029959254
2,2,0,-1.1473818259762203,4.438224205973951
2,2,2,3.4935692181225813,-23.495608881841736
2,2,8,-2.0384337416377893,7.875766729055094
2,2,23,-0.31698626002382907,11.56310748521707
2,3,1,-1.9149113798863084,7.3969290192559525
2,3,3,4.251048368169884,-16.40518445526367
2,3,8,-2.3361369882835756,9.039455436007716
2,4,0,-2.862586649053442,11.095806047936508
2,4,4,5.6040487381196975,-21.68955966480275
2,4,9,-2.7414620890662555,10.617153616866243
2,5,1,-1.2635350150467444,4.881262029959254
2,5,5,4.870682876968239,-20.325937975732664
2,5,9,-3.6071478619214945,15.700175945773411
2,6,6,3.9525003915212653,-15.254814719459477
2,6,7,-3.9525003915212653,15.263114719459477
2,7,6,-3.9525003915212653,15.263114719459477
2,7,7,6.889095385555233,-26.564490211614228
2,7,8,-1.4682974970169838,5.677187746077377
2,7,9,-1.4682974970169838,5.677187746077377
2,8,2,-2.0384337416377893,7.875766729055094
2,8,3,-2.3361369882835756,9.039455436007716
2,8,7,-1.4682974970169838,5.677187746077377
2,8,8,6.458375527955492,-44.99254580476556
2,8,10,-0.31698626002382907,11.56310748521707
2,8,11,-0.31698626002382907,11.56310748521707
2,9,4,-2.7414620890662555,10.617153616866243
2,9,5,-3.6071478619214945,15.700175945773411
2,9,7,-1.4682974970169838,5.677187746077377
2,9,9,8.444542680270294,-53.625759042230264
2,9,10,-0.3200939684554352,11.676471284091747
2,9,11,-0.3200939684554352,11.676471284091747
2,10,8,-0.31698626002382907,11.56310748521707
2,10,9,-0.3200939684554352,11.676471284091747
2,10,10,6.341601150009852,-67.92579999328625
2,10,12,-2.648753566047321,20.668962253090573
2,10,13,-3.0398558883134434,23.530736320648504
2,11,8,-0.31698626002382907,11.56310748521707
2,11,9,-0.3200939684554352,11.676471284091747
2,11,11,4.6090285162413265,-54.52167192981831
2,11,12,-2.648753566047321,20.668962253090573
2,11,22,-1.3072832545449176,10.184158257180568
2,12,10,-2.648753566047321,20.668962253090573
2,12,11,-2.648753566047321,20.668962253090573
2,12,12,6.756984928309468,-52.520532557765144
2,12,22,-1.459477796214825,11.373408051583995
2,13,10,-3.0398558883134434,23.530736320648504
2,13,13,6.290387350207464,-48.73502109418398
2,13,15,-3.2505314618940204,25.289134773535476
2,14,14,14.84281812320216,-115.81238034094446
2,14,15,-7.233748725873806,56.88356952618946
2,14,20,-5.1624745461324455,40.15257980325236
2,14,23,-2.446594851195911,18.95198101150265
2,15,13,-3.2505314618940204,25.289134773535476
2,15,14,-7.233748725873806,56.88356952618946
2,15,15,20.85395212992402,-162.6273695114789
2,15,16,-4.840839078773654,37.99325216370838
2,15,18,-5.52883286338254,42.572013048045555
2,16,15,-4.840839078773654,37.99325216370838
2,16,16,14.585681941339672,-115.55942820112503
2,16,17,-8.547008547008547,68.37606837606837
2,16,21,-1.197834315557472,9.343107661348283
2,17,16,-8.547008547008547,68.37606837606837
2,17,17,18.228686704555855,-144.29292270348512
2,17,20,-9.681678157547308,75.98650432741675
2,18,15,-5.52883286338254,42.572013048045555
2,18,18,11.927146719495752,-92.14548828374814
2,18,19,-6.398313856113211,49.681025235702585
2,19,18,-6.398313856113211,49.681025235702585
2,19,19,18.202698341779314,-140.6146198394125
2,19,22,-11.804384485666102,91.06239460370993
2,20,14,-5.1624745461324455,40.15257980325236
2,20,17,-9.681678157547308,75.98650432741675
2,20,20,16.706099015420932,-130.42072435320378
2,20,21,-1.8619463117411768,14.510340222534687
2,21,16,-1.197834315557472,9.343107661348283
2,21,20,-1.8619463117411768,14.510340222534687
2,21,21,3.0597806272986485,-23.67164788388297
2,22,11,-1.3072832545449176,10.184158257180568
2,22,12,-1.459477796214825,11.373408051583995
2,22,19,-11.804384485666102,91.06239460370993
2,22,22,14.571145536425844,-112.38206091247449
2,23,2,-0.31698626002382907,11.56310748521707
2,23,14,-2.446594851195911,18.95198101150265
2,23,23,2.7730906990204547,-30.80743172127623
3,0,0,17.011918767573544,-84.77385681789508
3,0,1,-13.001950292543883,69.51042656398461
3,0,2,-1.1473818259762203,4.438224205973951
3,0,4,-2.862586649053442,11.095806047936508
3,1,0,-13.001950292543883,69.51042656398461
3,1,1,16.180396687476936,-81.51491761319983
3,1,3,-1.9149113798863084,7.3969290192559525
3,1,5,-1.2635350150467444,4.881262029959254
3,2,0,-1.1473818259762203,4.438224205973951
3,2,2,3.4935692181225813,-23.495608881841736
3,2,8,-2.0384337416377893,7.875766729055094
3,2,23,-0.31698626002382907,11.56310748521707
3,3,1,-1.9149113798863084,7.3969290192559525
3,3,3,4.251048368169884,-16.40518445526367
3,3,8,-2.3361369882835756,9.039455436007716
3,4,0,-2.862586649053442,11.095806047936508
3,4,4,5.6040487381196975,-21.68955966480275
3,4,9,-2.7414620890662555,10.617153616866243
3,5,1,-1.2635350150467444,4.881262029959254
3,5,5,4.870682876968239,-20.325937975732664
3,5,9,-3.6071478619214945,15.700175945773411
3,6,6,3.9525003915212653,-15.254814719459477
3,6,7,-3.9525003915212653,15.263114719459477
3,7,6,-3.9525003915212653,15.263114719459477
3,7,7,6.889095385555233,-26.564490211614228
3,7,8,-1.4682974970169838,5.677187746077377
3,7,9,-1.4682974970169838,5.677187746077377
3,8,2,-2.0384337416377893,7.875766729055094
3,8,3,-2.3361369882835756,9.039455436007716
3,8,7,-1.4682974970169838,5.677187746077377
3,8,8,6.458375527955492,-44.99254580476556
3,8,10,-0.31698626002382907,11.56310748521707
3,8,11,-0.31698626002382907,11.56310748521707
3,9,4,-2.7414620890662555,10.617153616866243
3,9,5,-3.6071478619214945,15.700175945773411
3,9,7,-1.4682974970169838,5.677187746077377
3,9,9,8.444542680270294,-53.625759042230264
3,9,10,-0.3200939684554352,11.676471284091747
3,9,11,-0.3200939684554352,11.676471284091747
3,10,8,-0.31698626002382907,11.56310748521707
3,10,9,-0.3200939684554352,11.676471284091747
3,10,10,6.341601150009852,-67.92579999328625
3,10,12,-2.648753566047321,20.668962253090573
3,10,13,-3.0398558883134434,23.530736320648504
3,11,8,-0.31698626002382907,11.56310748521707
3,11,9,-0.3200939684554352,11.676471284091747
3,11,11,4.6090285162413265,-54.52167192981831
3,11,12,-2.648753566047321,20.668962253090573
3,11,22,-1.3072832545449176,10.184158257180568
3,12,10,-2.648753566047321,20.668962253090573
3,12,11,-2.648753566047321,20.668962253090573
3,12,12,6.756984928309468,-52.520532557765144
3,12,22,-1.459477796214825,11.373408051583995
3,13,10,-3.0398558883134434,23.530736320648504
3,13,13,6.290387350207464,-48.73502109418398
3,13,15,-3.2505314618940204,25.289134773535476
3,14,14,14.84281812320216,-115.81238034094446
3,14,15,-7.233748725873806,56.88356952618946
3,14,20,-5.1624745461324455,40.15257980325236
3,14,23,-2.446594851195911,18.95198101150265
3,15,13,-3.2505314618940204,25.289134773535476
3,15,14,-7.233748725873806,56.88356952618946
3,15,15,20.85395212992402,-162.6273695114789
3,15,16,-4.840839078773654,37.99325216370838
3,15,18,-5.52883286338254,42.572013048045555
3,16,15,-4.840839078773654,37.99325216370838
3,16,16,14.585681941339672,-115.55942820112503
3,16,17,-8.547008547008547,68.37606837606837
3,16,21,-1.197834315557472,9.343107661348283
3,17,16,-8.547008547008547,68.37606837606837
3,17,17,18.228686704555855,-144.29292270348512
3,17,20,-9.681678157547308,75.98650432741675
3,18,15,-5.52883286338254,42.572013048045555
3,18,18,11.927146719495752,-92.14548828374814
3,18,19,-6.398313856113211,49.681025235702585
3,19,18,-6.398313856113211,49.681025235702585
3,19,19,18.202698341779314,-140.6146198394125
3,19,22,-11.804384485666102,91.06239460370993
3,20,14,-5.1624745461324455,40.15257980325236
3,20,17,-9.681678157547308,75.98650432741675
3,20,20,16.706099015420932,-130.42072435320378
3,20,21,-1.8619463117411768,14.510340222534687
3,21,16,-1.197834315557472,9.343107661348283
3,21,20,-1.8619463117411768,14.510340222534687
3,21,21,3.0597806272986485,-23.67164788388297
3,22,11,-1.3072832545449176,10.184158257180568
3,22,12,-1.459477796214825,11.373408051583995
3,22,19,-11.804384485666102,91.06239460370993
3,22,22,14.571145536425844,-112.38206091247449
3,23,2,-0.31698626002382907,11.56310748521707
3,23,14,-2.446594851195911,18.95198101150265
3,23,23,2.7730906990204547,-30.80743172127623
4,0,0,17.011918767573544,-84.77385681789508
4,0,1,-13.001950292543883,69.51042656398461
4,0,2,-1.1473818259762203,4.438224205973951
4,0,4,-2.862586649053442,11.095806047936508
4,1,0,-13.001950292543883,69.51042656398461
4,1,1,16.180396687476936,-81.51491761319983
4,1,3,-1.9149113798863084,7.3969290192559525
4,1,5,-1.2635350150467444,4.881262029959254
4,2,0,-1.1473818259762203,4.438224205973951
4,2,2,3.4935692181225813,-23.495608881841736
4,2,8,-2.0384337416377893,7.875766729055094
4,2,23,-0.31698626002382907,11.56310748521707
4,3,1,-1.9149113798863084,7.3969290192559525
4,3,3,4.251048368169884,-16.40518445526367
4,3,8,-2.3361369882835756,9.039455436007716
4,4,0,-2.862586649053442,11.095806047936508
4,4,4,5.6040487381196975,-21.68955966480275
4,4,9,-2.7414620890662555,10.617153616866243
4,5,1,-1.2635350150467444,4.881262029959254
4,5,5,4.870682876968239,-20.325937975732664
4,5,9,-3.6071478619214945,15.700175945773411
4,6,6,3.9525003915212653,-15.254814719459477
4,6,7,-3.9525003915212653,15.263114719459477
4,7,6,-3.9525003915212653,15.263114719459477
4,7,7,6.889095385555233,-26.564490211614228
4,7,8,-1.4682974970169838,5.677187746077377
4,7,9,-1.4682974970169838,5.677187746077377
4,8,2,-2.0384337416377893,7.875766729055094
4,8,3,-2.3361369882835756,9.039455436007716
4,8,7,-1.4682974970169838,5.677187746077377
4,8,8,6.458375527955492,-44.99254580476556
4,8,10,-0.31698626002382907,11.56310748521707
4,8,11,-0.31698626002382907,11.56310748521707
4,9,4,-2.7414620890662555,10.617153616866243
4,9,5,-3.6071478619214945,15.700175945773411
4,9,7,-1.4682974970169838,5.677187746077377
4,9,9,8.444542680270294,-53.625759042230264
4,9,10,-0.3200939684554352,11.676471284091747
4,9,11,-0.3200939684554352,11.676471284091747
4,10,8,-0.31698626002382907,11.56310748521707
4,10,9,-0.3200939684554352,11.676471284091747
4,10,10,6.341601150009852,-67.92579999328625
4,10,12,-2.648753566047321,20.668962253090573
4,10,13,-3.0398558883134434,23.530736320648504
4,11,8,-0.31698626002382907,11.56310748521707
4,11,9,-0.3200939684554352,11.676471284091747
4,11,11,4.6090285162413265,-54.52167192981831
4,11,12,-2.648753566047321,20.668962253090573
4,11,22,-1.3072832545449176,10.184158257180568
4,12,10,-2.648753566047321,20.668962253090573
4,12,11,-2.648753566047321,20.668962253090573
4,12,12,6.756984928309468,-52.520532557765144
4,12,22,-1.459477796214825,11.373408051583995
4,13,10,-3.0398558883134434,23.530736320648504
4,13,13,6.290387350207464,-48.73502109418398
4,13,15,-3.2505314618940204,25.289134773535476
4,14,14,14.84281812320216,-115.81238034094446
4,14,15,-7.233748725873806,56.88356952618946
4,14,20,-5.1624745461324455,40.15257980325236
4,14,23,-2.446594851195911,18.95198101150265
4,15,13,-3.2505314618940204,25.289134773535476
4,15,14,-7.233748725873806,56.88356952618946
4,15,15,20.85395212992402,-162.6273695114789
4,15,16,-4.840839078773654,37.99325216370838
4,15,18,-5.52883286338254,42.572013048045555
4,16,15,-4.840839078773654,37.99325216370838
4,16,16,14.585681941339672,-115.55942820112503
4,16,17,-8.547008547008547,68.37606837606837
4,16,21,-1.197834315557472,9.343107661348283
4,17,16,-8.547008547008547,68.37606837606837
4,17,17,18.228686704555855,-144.29292270348512
4,17,20,-9.681678157547308,75.98650432741675
4,18,15,-5.52883286338254,42.572013048045555
4,18,18,11.927146719495752,-92.14548828374814
4,18,19,-6.398313856113211,49.681025235702585
4,19,18,-6.398313856113211,49.681025235702585
4,19,19,18.202698341779314,-140.6146198394125
4,19,22,-11.804384485666102,91.06239460370993
4,20,14,-5.1624745461324455,40.15257980325236
4,20,17,-9.681678157547308,75.98650432741675
4,20,20,16.706099015420932,-130.42072435320378
4,20,21,-1.8619463117411768,14.510340222534687
4,21,16,-1.197834315557472,9.343107661348283
4,21,20,-1.8619463117411768,14.510340222534687
4,21,21,3.0597806272986485,-23.67164788388297
4,22,11,-1.3072832545449176,10.184158257180568
4,22,12,-1.459477796214825,11.373408051583995
4,22,19,-11.804384485666102,91.06239460370993
4,22,22,14.571145536425844,-112.38206091247449
4,23,2,-0.31698626002382907,11.56310748521707
4,23,14,-2.446594851195911,18.95198101150265
4,23,23,2.7730906990204547,-30.80743172127623
5,0,0,17.011918767573544,-84.77385681789508
5,0,1,-13.001950292543883,69.51042656398461
5,0,2,-1.1473818259762203,4.438224205973951
5,0,4,-2.862586649053442,11.095806047936508
5,1,0,-13.001950292543883,69.51042656398461
5,1,1,16.180396687476936,-81.51491761319983
5,1,3,-1.9149113798863084,7.3969290192559525
5,1,5,-1.2635350150467444,4.881262029959254
5,2,0,-1.1473818259762203,4.438224205973951
5,2,2,3.4935692181225813,-23.495608881841736
5,2,8,-2.0384337416377893,7.875766729055094
5,2,23,-0.31698626002382907,11.56310748521707
5,3,1,-1.9149113798863084,7.3969290192559525
5,3,3,4.251048368169884,-16.40518445526367
5,3,8,-2.3361369882835756,9.039455436007716
5,4,0,-2.862586649053442,11.095806047936508
5,4,4,5.6040487381196975,-21.68955966480275
5,4,9,-2.7414620890662555,10.617153616866243
5,5,1,-1.2635350150467444,4.881262029959254
5,5,5,4.870682876968239,-20.325937975732664
5,5,9,-3.6071478619214945,15.700175945773411
5,6,6,3.9525003915212653,-15.254814719459477
5,6,7,-3.9525003915212653,15.263114719459477
5,7,6,-3.9525003915212653,15.263114719459477
5,7,7,6.889095385555233,-26.564490211614228
5,7,8,-1.4682974970169838,5.677187746077377
5,7,9,-1.4682974970169838,5.677187746077377
5,8,2,-2.0384337416377893,7.875766729055094
5,8,3,-2.3361369882835756,9.039455436007716
5,8,7,-1.4682974970169838,5.677187746077377
5,8,8,6.458375527955492,-44.99254580476556
5,8,10,-0.31698626002382907,11.56310748521707
5,8,11,-0.31698626002382907,11.56310748521707
5,9,4,-2.7414620890662555,10.617153616866243
5,9,5,-3.6071478619214945,15.700175945773411
5,9,7,-1.4682974970169838,5.677187746077377
5,9,9,8.444542680270294,-53.625759042230264
5,9,10,-0.3200939684554352,11.676471284091747
5,9,11,-0.3200939684554352,11.676471284091747
5,10,8,-0.31698626002382907,11.56310748521707
5,10,9,-0.3200939684554352,11.676471284091747
5,10,10,6.341601150009852,-67.92579999328625
5,10,12,-2.648753566047321,20.668962253090573
5,10,13,-3.0398558883134434,23.530736320648504
5,11,8,-0.31698626002382907,11.56310748521707
5,11,9,-0.3200939684554352,11.676471284091747
5,11,11,4.6090285162413265,-54.52167192981831
5,11,12,-2.648753566047321,20.668962253090573
5,11,22,-1.3072832545449176,10.184158257180568
5,12,10,-2.648753566047321,20.668962253090573
5,12,11,-2.648753566047321,20.668962253090573
5,12,12,6.756984928309468,-52.520532557765144
5,12,22,-1.459477796214825,11.373408051583995
5,13,10,-3.0398558883134434,23.530736320648504
5,13,13,6.290387350207464,-48.73502109418398
5,13,15,-3.2505314618940204,25.289134773535476
5,14,14,14.84281812320216,-115.81238034094446
5,14,15,-7.233748725873806,56.88356952618946
5,14,20,-5.1624745461324455,40.15257980325236
5,14,23,-2.446594851195911,18.95198101150265
5,15,13,-3.2505314618940204,25.289134773535476
5,15,14,-7.233748725873806,56.88356952618946
5,15,15,20.85395212992402,-162.6273695114789
5,15,16,-4.840839078773654,37.99325216370838
5,15,18,-5.52883286338254,42.572013048045555
5,16,15,-4.840839078773654,37.99325216370838
5,16,16,14.585681941339672,-115.55942820112503
5,16,17,-8.547008547008547,68.37606837606837
5,16,21,-1.197834315557472,9.343107661348283
5,17,16,-8.547008547008547,68.37606837606837
5,17,17,18.228686704555855,-144.29292270348512
5,17,20,-9.681678157547308,75.98650432741675
5,18,15,-5.52883286338254,42.572013048045555
5,18,18,11.927146719495752,-92.14548828374814
5,18,19,-6.398313856113211,49.681025235702585
5,19,18,-6.398313856113211,49.681025235702585
5,19,19,18.202698341779314,-140.6146198394125
5,19,22,-11.804384485666102,91.06239460370993
5,20,14,-5.1624745461324455,40.15257980325236
5,20,17,-9.681678157547308,75.98650432741675
5,20,20,16.706099015420932,-130.42072435320378
5,20,21,-1.8619463117411768,14.510340222534687
5,21,16,-1.197834315557472,9.343107661348283
5,21,20,-1.8619463117411768,14.510340222534687
5,21,21,3.0597806272986485,-23.67164788388297
5,22,11,-1.3072832545449176,10.184158257180568
5,22,12,-1.459477796214825,11.373408051583995
5,22,19,-11.804384485666102,91.06239460370993
5,22,22,14.571145536425844,-112.38206091247449
5,23,2,-0.31698626002382907,11.56310748521707
5,23,14,-2.446594851195911,18.95198101150265
5,23,23,2.7730906990204547,-30.80743172127623
6,0,0,17.011918767573544,-84.77385681789508
6,0,1,-13.001950292543883,69.51042656398461
6,0,2,-1.1473818259762203,4.438224205973951
6,0,4,-2.862586649053442,11.095806047936508
6,1,0,-13.001950292543883,69.51042656398461
6,1,1,16.180396687476936,-81.51491761319983
6,1,3,-1.9149113798863084,7.3969290192559525
6,1,5,-1.2635350150467444,4.881262029959254
6,2,0,-1.1473818259762203,4.438224205973951
6,2,2,3.4935692181225813,-23.495608881841736
6,2,8,-2.0384337416377893,7.875766729055094
6,2,23,-0.31698626002382907,11.56310748521707
6,3,1,-1.9149113798863084,7.3969290192559525
6,3,3,4.251048368169884,-16.40518445526367
6,3,8,-2.3361369882835756,9.039455436007716
6,4,0,-2.862586649053442,11.095806047936508
6,4,4,5.6040487381196975,-21.68955966480275
6,4,9,-2.7414620890662555,10.617153616866243
6,5,1,-1.2635350150467444,4.881262029959254
6,5,5,4.870682876968239,-20.325937975732664
6,5,9,-3.6071478619214945,15.700175945773411
6,6,6,3.9525003915212653,-15.254814719459477
6,6,7,-3.9525003915212653,15.263114719459477
6,7,6,-3.9525003915212653,15.263114719459477
6,7,7,6.889095385555233,-26.564490211614228
6,7,8,-1.4682974970169838,5.677187746077377
6,7,9,-1.4682974970169838,5.677187746077377
6,8,2,-2.0384337416377893,7.875766729055094
6,8,3,-2.3361369882835756,9.039455436007716
6,8,7,-1.4682974970169838,5.677187746077377
6,8,8,6.458375527955492,-44.99254580476556
6,8,10,-0.31698626002382907,11.56310748521707
6,8,11,-0.31698626002382907,11.56310748521707
6,9,4,-2.7414620890662555,10.617153616866243
6,9,5,-3.6071478619214945,15.700175945773411
6,9,7,-1.4682974970169838,5.677187746077377
6,9,9,8.444542680270294,-53.625759042230264
6,9,10,-0.3200939684554352,11.676471284091747
6,9,11,-0.3200939684554352,11.676471284091747
6,10,8,-0.31698626002382907,11.56310748521707
6,10,9,-0.3200939684554352,11.676471284091747
